,filename,levensthein_distance_char,levensthein_distance_words,hamming_distance,wer,cer,wacc,wer_hunt,mer,cil,cip,hits,substitutions,deletions,insertions,Length_reference,Length_prediction
87,2012887.xml,16,12,Ø,9.67,1.95,90.32,8.87,1.94,2.78,97.21,807,7,6,3,820,817
88,2012953.xml,3,2,Ø,0.88,0.2,99.11,0.88,0.2,0.34,99.65,1448,2,0,1,1450,1451
89,2012920.xml,22,16,Ø,7.33,1.57,92.66,6.88,1.56,2.33,97.66,1385,11,1,10,1397,1406
90,2012984.xml,2,4,Ø,1.78,0.13,98.21,1.33,0.13,0.13,99.86,1517,0,0,2,1517,1519
91,2012960.xml,6,4,Ø,1.77,0.4,98.22,1.77,0.4,0.67,99.32,1473,4,0,2,1477,1479
93,2012944.xml,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,1454,0,0,0,1454,1454
94,2012934.xml,2,2,2,0.94,0.14,99.05,0.94,0.14,0.29,99.7,1374,2,0,0,1376,1376
95,2012962.xml,10,4,Ø,1.77,0.67,98.22,1.55,0.66,1.0,98.99,1484,5,0,5,1489,1494
96,32_e329e_default.xml,24,18,Ø,8.07,1.64,91.92,7.84,1.63,2.51,97.48,1442,13,1,10,1456,1465
97,2013000.xml,3,6,Ø,2.81,0.21,97.18,2.11,0.21,0.21,99.78,1384,0,1,2,1385,1386
98,2012946.xml,7,4,Ø,1.76,0.46,98.23,1.54,0.46,0.73,99.26,1495,4,0,3,1499,1502
100,2012973.xml,21,14,Ø,6.08,1.38,93.91,5.21,1.37,1.96,98.03,1506,9,0,12,1515,1527
101,2012927.xml,2,3,Ø,1.39,0.14,98.6,1.16,0.14,0.22,99.77,1359,1,1,0,1361,1360
102,2012965.xml,5,3,Ø,1.29,0.32,98.7,1.08,0.32,0.46,99.53,1516,2,1,2,1519,1520
103,2012974.xml,22,11,Ø,4.62,1.39,95.37,4.41,1.38,2.01,97.98,1564,10,2,10,1576,1584
104,4_6c6d2_default.xml,12,8,Ø,6.5,1.46,93.49,6.5,1.46,2.3,97.69,809,7,2,3,818,819
105,5_a1010_default.xml,35,19,Ø,10.73,3.1,89.26,9.88,3.05,4.43,95.56,1110,16,1,18,1127,1144
106,2012938.xml,5,4,Ø,1.64,0.33,98.35,1.64,0.33,0.52,99.47,1505,3,0,2,1508,1510
107,2012985.xml,15,8,Ø,3.57,1.0,96.42,3.12,1.0,1.53,98.46,1482,8,0,7,1490,1497
108,2012954.xml,28,8,Ø,3.41,1.83,96.58,3.2,1.83,3.18,96.81,1500,21,1,6,1522,1527
109,2012999.xml,5,6,Ø,2.75,0.36,97.24,2.06,0.35,0.5,99.49,1385,2,0,3,1387,1390
110,2012926.xml,2,1,Ø,0.46,0.13,99.53,0.46,0.13,0.2,99.79,1494,1,0,1,1495,1496
111,2012917.xml,12,7,Ø,3.43,0.91,96.56,3.18,0.9,1.43,98.56,1310,7,0,5,1317,1322
112,2012937.xml,5,6,984,2.97,0.39,97.02,2.72,0.39,0.63,99.36,1252,3,1,1,1256,1256
113,2012916.xml,15,14,Ø,6.48,1.05,93.51,6.01,1.05,1.89,98.1,1404,12,0,3,1416,1419
114,2012952.xml,6,7,Ø,3.07,0.4,96.92,2.63,0.4,0.6,99.39,1482,3,1,2,1486,1487
116,2012993.xml,13,9,Ø,4.36,0.95,95.63,3.64,0.94,1.45,98.54,1358,7,0,6,1365,1371
117,2013002.xml,7,3,Ø,1.27,0.45,98.72,1.27,0.45,0.64,99.35,1548,3,1,3,1552,1554
118,2012957.xml,6,8,77,3.5,0.41,96.49,2.85,0.4,0.54,99.45,1459,2,2,2,1463,1463
119,2012975.xml,19,10,Ø,5.26,1.42,94.73,4.73,1.41,2.16,97.83,1320,10,1,8,1331,1338
120,2012987.xml,2,3,Ø,1.33,0.13,98.66,1.11,0.13,0.19,99.8,1513,1,0,1,1514,1515
121,284_bb953_default.xml,25,15,Ø,6.46,1.69,93.53,5.6,1.68,2.54,97.45,1462,13,0,12,1475,1487
122,2012991.xml,7,3,Ø,1.37,0.47,98.62,1.37,0.47,0.88,99.11,1460,6,0,1,1466,1467
123,2012949.xml,7,8,Ø,3.82,0.52,96.17,3.34,0.52,0.66,99.33,1338,2,2,3,1342,1343
124,2012905.xml,27,17,Ø,10.62,2.51,89.37,10.31,2.48,3.67,96.32,1059,13,2,12,1074,1084
125,2012990.xml,7,9,Ø,3.86,0.47,96.13,3.0,0.47,0.53,99.46,1477,1,0,6,1478,1484
126,2012894.xml,29,13,Ø,6.91,2.47,93.08,6.64,2.44,3.61,96.38,1156,14,1,14,1171,1184
127,2012889.xml,20,11,Ø,6.58,1.8,93.41,6.58,1.79,2.77,97.22,1093,11,3,6,1107,1110
128,2012948.xml,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,1389,0,0,0,1389,1389
129,33_425fa_default.xml,10,11,Ø,5.0,0.7,95.0,4.31,0.7,1.05,98.94,1412,5,2,3,1419,1420
