,filename,levensthein_distance_char,levensthein_distance_words,hamming_distance,wer,cer,wacc,wer_hunt,mer,cil,cip,hits,substitutions,deletions,insertions,Length_reference,Length_prediction
301,2012938.xml,36,12,Ø,4.93,2.38,95.06,4.32,2.38,4.01,95.98,1473,25,10,1,1508,1499
302,34.xml,10,9,Ø,8.49,1.77,91.5,8.49,1.77,2.82,97.17,554,6,3,1,563,561
303,Epitaphiorum_ac_tumulorum_libellus_quibus_Des_Erasmi_Roterodami_mors_defletur.pdf_page_19.xml,17,14,Ø,6.69,1.23,93.3,6.69,1.23,2.03,97.96,1355,11,5,1,1371,1367
304,11.xml,14,11,Ø,9.82,2.16,90.17,9.37,2.14,3.36,96.63,638,8,2,4,648,650
306,page_00098.xml,7,6,Ø,3.2,0.6,96.79,3.2,0.6,1.12,98.87,1146,6,0,1,1152,1153
307,96.xml,20,17,499,13.17,2.63,86.82,12.79,2.62,4.17,95.82,743,12,4,4,759,759
308,73.xml,5,4,Ø,4.54,1.04,95.45,4.54,1.03,1.65,98.34,477,3,0,2,480,482
309,159.xml,3,3,3,5.26,0.92,94.73,5.26,0.92,1.84,98.15,321,3,0,0,324,324
310,31_f334f_default.xml,14,17,Ø,13.6,1.61,86.4,11.6,1.61,2.3,97.69,852,6,7,1,865,859
311,Polybe_1530.xml,37,23,Ø,27.05,6.11,72.94,22.94,6.06,8.94,91.05,573,18,14,5,605,596
312,3_615f0_default.xml,15,16,Ø,11.76,1.55,88.23,11.39,1.55,2.98,97.01,949,14,1,0,964,963
313,183.xml,9,7,Ø,10.6,2.71,89.39,10.6,2.68,4.44,95.55,326,6,0,3,332,335
314,Epitaphiorum_ac_tumulorum_libellus_quibus_Des_Erasmi_Roterodami_mors_defletur.pdf_page_26.xml,28,20,Ø,10.75,2.54,89.24,9.94,2.54,4.23,95.76,1073,19,7,2,1099,1094
315,42_9201f_default.xml,18,22,Ø,15.49,1.93,84.5,12.67,1.92,2.77,97.22,917,8,7,3,932,928
316,82_24d8f_default.xml,15,19,Ø,10.55,1.3,89.44,9.16,1.3,1.99,98.0,1134,8,4,3,1146,1145
317,72.xml,11,8,Ø,10.25,2.46,89.74,10.25,2.44,3.97,96.02,439,7,0,4,446,450
