,filename,levensthein_distance_char,levensthein_distance_words,hamming_distance,wer,cer,wacc,wer_hunt,mer,cil,cip,hits,substitutions,deletions,insertions,Length_reference,Length_prediction
154,2012900.xml,1,0,Ø,0.0,0.08,100.0,0.0,0.08,0.08,99.91,1122,0,0,1,1122,1123
155,2012926.xml,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,1501,0,0,0,1501,1501
156,page_00098.xml,3,2,106,1.06,0.25,98.93,1.06,0.25,0.34,99.65,1159,1,1,1,1161,1161
157,2012954.xml,13,6,Ø,2.56,0.85,97.43,2.35,0.85,1.31,98.68,1505,7,4,2,1516,1514
158,488_6c491_default.xml,7,9,Ø,3.81,0.46,96.18,2.96,0.46,0.6,99.39,1491,2,4,1,1497,1494
159,2012933.xml,2,1,Ø,0.42,0.12,99.57,0.42,0.12,0.19,99.8,1537,1,1,0,1539,1538
160,2012993.xml,7,6,Ø,2.91,0.51,97.08,2.18,0.5,0.72,99.27,1366,3,1,3,1370,1372
161,2012974.xml,4,4,Ø,1.68,0.25,98.31,1.47,0.25,0.31,99.68,1572,1,3,0,1576,1573
162,2012978.xml,4,6,Ø,2.64,0.27,97.35,1.98,0.27,0.34,99.65,1463,1,2,1,1466,1465
163,2012941.xml,1,2,Ø,0.92,0.07,99.07,0.69,0.07,0.07,99.92,1392,0,0,1,1392,1393
164,2012915.xml,1,2,Ø,0.89,0.06,99.1,0.67,0.06,0.06,99.93,1444,0,0,1,1444,1445
165,page_010.xml,7,8,Ø,6.55,0.91,93.44,5.32,0.9,1.03,98.96,765,1,2,4,768,770
166,2012962.xml,2,3,Ø,1.33,0.13,98.66,1.11,0.13,0.2,99.79,1485,1,0,1,1486,1487
167,2012964.xml,3,3,238,1.24,0.2,98.75,1.03,0.2,0.27,99.72,1472,1,1,1,1474,1474
168,2012939.xml,4,4,Ø,2.24,0.34,97.75,2.24,0.34,0.51,99.48,1156,2,2,0,1160,1158
169,2012936.xml,3,5,594,2.1,0.19,97.89,1.68,0.19,0.26,99.73,1501,1,1,1,1503,1503
170,19_670a9_default.xml,7,9,777,5.11,0.59,94.88,4.54,0.59,0.85,99.14,1163,3,2,2,1168,1168
171,180_8a70d_default.xml,16,21,Ø,9.37,1.06,90.62,8.03,1.05,1.39,98.6,1494,5,5,6,1504,1505
172,page_104.xml,2,3,Ø,2.47,0.25,97.52,1.65,0.25,0.25,99.74,789,0,0,2,789,791
173,2012983.xml,6,7,Ø,3.11,0.39,96.88,2.66,0.39,0.52,99.47,1520,2,1,3,1523,1525
174,2012919.xml,91,51,Ø,27.56,7.25,72.43,20.27,6.95,8.51,91.48,1217,20,18,53,1255,1290
