,filename,levensthein_distance_char,levensthein_distance_words,hamming_distance,wer,cer,wacc,wer_hunt,mer,cil,cip,hits,substitutions,deletions,insertions,Length_reference,Length_prediction
161,2012974.xml,4,4,Ø,1.57,0.24,98.42,1.37,0.24,0.3,99.69,1642,1,3,0,1646,1643
162,2012978.xml,4,6,Ø,2.47,0.25,97.52,1.85,0.25,0.32,99.67,1556,1,2,1,1559,1558
163,2012941.xml,1,2,Ø,0.88,0.06,99.11,0.66,0.06,0.06,99.93,1444,0,0,1,1444,1445
164,2012915.xml,1,2,Ø,0.85,0.06,99.14,0.63,0.06,0.06,99.93,1501,0,0,1,1501,1502
165,page_010.xml,8,9,Ø,7.19,0.99,92.8,6.0,0.98,1.11,98.88,802,1,3,4,806,807
166,2012962.xml,2,3,Ø,1.27,0.13,98.72,1.05,0.12,0.19,99.8,1537,1,0,1,1538,1539
167,2012964.xml,3,5,259,1.97,0.19,98.02,1.58,0.19,0.25,99.74,1559,1,1,1,1561,1561
168,2012939.xml,3,3,Ø,1.63,0.25,98.36,1.63,0.25,0.41,99.58,1188,2,1,0,1191,1190
169,2012936.xml,3,5,626,2.0,0.19,97.99,1.6,0.19,0.25,99.74,1569,1,1,1,1571,1571
170,19_670a9_default.xml,10,11,Ø,6.04,0.81,93.95,5.49,0.81,1.14,98.85,1213,4,5,1,1222,1218
171,180_8a70d_default.xml,17,22,Ø,9.36,1.09,90.63,8.08,1.09,1.54,98.45,1537,7,4,6,1548,1550
172,page_104.xml,2,3,Ø,2.38,0.24,97.61,1.58,0.24,0.24,99.75,818,0,0,2,818,820
173,2012983.xml,6,7,Ø,2.94,0.37,97.05,2.52,0.37,0.5,99.49,1583,2,1,3,1586,1588
174,2012919.xml,95,53,Ø,24.88,7.38,75.11,22.3,7.16,9.98,90.01,1231,38,18,39,1287,1308
