,filename,levensthein_distance_char,levensthein_distance_words,hamming_distance,wer,cer,wacc,wer_hunt,mer,cil,cip,hits,substitutions,deletions,insertions,Length_reference,Length_prediction
117,2013288.xml,17,19,Ø,7.69,1.1,92.3,6.47,1.1,1.62,98.37,1520,8,4,5,1532,1533
118,2012902.xml,26,25,Ø,13.66,2.24,86.33,13.38,2.24,3.6,96.39,1133,16,8,2,1157,1151
119,2012952.xml,23,14,Ø,6.14,1.54,93.85,5.48,1.54,2.6,97.39,1465,16,5,2,1486,1483
120,2012931.xml,32,16,Ø,6.55,2.12,93.44,6.35,2.12,3.56,96.43,1475,22,9,1,1506,1498
121,2012918.xml,32,13,Ø,9.55,3.48,90.44,8.08,3.47,6.42,93.57,888,28,1,3,917,919
122,4_6c6d2_default.xml,10,8,Ø,6.5,1.22,93.49,6.5,1.22,1.94,98.05,809,6,3,1,818,816
123,page_102.xml,14,16,Ø,13.11,1.85,86.88,11.88,1.84,2.5,97.49,744,5,7,2,756,751
124,2012946.xml,16,10,Ø,4.4,1.06,95.59,3.74,1.06,1.72,98.27,1485,10,4,2,1499,1497
125,2012976.xml,18,15,722,6.75,1.29,93.24,5.85,1.28,1.99,98.0,1380,10,4,4,1394,1394
126,page_00493.xml,46,23,Ø,12.23,3.77,87.76,11.17,3.73,5.64,94.35,1187,24,7,15,1218,1226
127,2012984.xml,21,29,Ø,12.94,1.38,87.05,10.26,1.37,1.82,98.17,1509,7,1,13,1517,1529
128,page_103.xml,16,12,Ø,10.52,2.05,89.47,10.08,2.05,3.19,96.8,764,9,6,1,779,774
129,2012893.xml,15,14,Ø,8.38,1.3,91.61,8.08,1.3,2.08,97.91,1134,9,6,0,1149,1143
130,2012977.xml,31,25,Ø,11.46,2.3,88.53,10.32,2.3,3.76,96.23,1316,20,6,5,1342,1341
131,2012981.xml,13,16,Ø,7.4,0.87,92.59,6.25,0.87,1.0,98.99,1480,2,8,3,1490,1485
132,81_c9c48_default.xml,54,58,Ø,25.89,3.68,74.1,22.54,3.67,5.15,94.84,1417,22,26,6,1465,1445
133,2123062.xml,13,13,Ø,8.38,1.3,91.61,8.06,1.3,1.9,98.09,984,6,7,0,997,990
134,page_100.xml,26,26,Ø,20.63,3.33,79.36,19.44,3.33,4.72,95.27,754,11,14,1,779,766
135,319_9ddef_default.xml,4,5,1000,2.36,0.26,97.63,2.13,0.26,0.4,99.59,1492,2,1,1,1495,1495
136,2012886.xml,18,18,576,17.47,2.51,82.52,16.01,2.5,4.14,95.85,702,12,3,3,717,717
137,2012905.xml,24,24,Ø,15.0,2.23,85.0,14.37,2.23,3.69,96.3,1051,16,7,1,1074,1068
138,2012956.xml,23,16,Ø,6.72,1.56,93.27,6.3,1.56,2.64,97.35,1446,16,4,3,1466,1465
139,2012892.xml,11,11,Ø,6.32,0.97,93.67,6.03,0.97,1.32,98.67,1122,4,5,2,1131,1128
140,31_6add3_default.xml,2,2,122,4.16,0.66,95.83,4.16,0.65,0.65,99.34,302,0,1,1,303,303
141,2122892.xml,10,10,Ø,6.41,1.01,93.58,5.76,1.01,1.41,98.58,976,4,4,2,984,982
