,filename,levensthein_distance_char,levensthein_distance_words,hamming_distance,wer,cer,wacc,wer_hunt,mer,cil,cip,hits,substitutions,deletions,insertions,Length_reference,Length_prediction
53,2012955.xml,47,19,Ø,8.05,3.26,91.94,7.41,3.24,5.4,94.59,1401,32,7,8,1440,1441
54,2012966.xml,4,4,Ø,1.68,0.26,98.31,1.68,0.26,0.39,99.6,1499,2,2,0,1503,1501
55,page_106.xml,9,8,Ø,6.77,1.17,93.22,6.77,1.17,1.56,98.43,759,3,6,0,768,762
56,2012898.xml,18,11,Ø,6.54,1.59,93.45,5.65,1.59,2.56,97.43,1109,11,6,1,1126,1121
57,62_cadb9_default.xml,103,62,Ø,27.92,7.07,72.07,24.77,7.02,10.76,89.23,1364,57,35,11,1456,1432
58,2012896.xml,16,8,Ø,5.0,1.42,95.0,4.06,1.42,2.3,97.69,1110,10,5,1,1125,1121
59,21301657.xml,83,54,Ø,15.65,3.51,84.34,14.78,3.5,5.73,94.26,2286,54,19,10,2359,2350
60,2012951.xml,11,11,Ø,4.93,0.74,95.06,4.93,0.74,1.14,98.85,1467,6,3,2,1476,1475
61,190_17c09_default.xml,60,60,Ø,28.16,4.16,71.83,25.11,4.16,5.93,94.06,1382,26,31,3,1439,1411
62,v2_bsb11203740_00025_full_full_0_default.xml,48,45,Ø,7.67,1.25,92.32,7.08,1.25,2.1,97.89,3790,33,7,8,3830,3831
63,2012934.xml,7,8,Ø,3.79,0.51,96.2,3.55,0.5,0.94,99.05,1366,6,0,1,1372,1373
64,2012982.xml,5,7,271,2.99,0.32,97.0,2.56,0.32,0.51,99.48,1544,3,1,1,1548,1548
66,2012960.xml,17,16,Ø,7.11,1.15,92.88,6.66,1.15,1.89,98.1,1459,11,2,4,1472,1474
67,page_101.xml,16,18,Ø,14.63,2.07,85.36,13.41,2.07,2.59,97.4,756,4,10,2,770,762
68,6289387.xml,36,24,Ø,12.12,2.93,87.87,10.1,2.91,4.66,95.33,1200,22,6,8,1228,1230
69,2012940.xml,21,13,407,5.41,1.36,94.58,5.0,1.36,2.32,97.67,1519,15,3,3,1537,1537
70,137_cab99_default.xml,49,55,Ø,25.82,3.41,74.17,22.76,3.41,4.58,95.41,1386,17,30,2,1433,1405
71,2012901.xml,20,12,Ø,7.05,1.74,92.94,6.47,1.74,2.52,97.47,1125,9,9,2,1143,1136
72,2012967.xml,30,16,Ø,7.11,2.12,92.88,6.66,2.12,3.72,96.27,1381,23,6,1,1410,1405
73,2012968.xml,16,12,Ø,5.79,1.17,94.2,5.07,1.16,2.03,97.96,1353,12,1,3,1366,1368
74,page_00076.xml,58,26,Ø,15.2,4.82,84.79,13.15,4.79,7.84,92.15,1151,38,14,6,1203,1195
75,page_00073.xml,18,10,Ø,6.62,1.68,93.37,5.96,1.68,2.7,97.29,1052,11,3,4,1066,1067
76,2012930.xml,7,9,481,4.47,0.51,95.52,3.48,0.51,0.73,99.26,1359,3,2,2,1364,1364
77,2013000.xml,3,4,Ø,1.87,0.21,98.12,1.64,0.21,0.35,99.64,1386,2,0,1,1388,1389
78,2012942.xml,22,16,Ø,6.86,1.46,93.13,6.0,1.46,2.58,97.41,1481,17,3,2,1501,1500
79,page_107.xml,8,8,Ø,5.88,0.95,94.11,5.14,0.95,1.19,98.8,829,2,6,0,837,831
80,90_fee98_default.xml,59,47,Ø,24.22,4.56,75.77,21.9,4.52,6.27,93.72,1244,23,26,10,1293,1277
81,2013217.xml,21,22,Ø,9.73,1.49,90.26,8.18,1.48,2.19,97.8,1390,10,6,5,1406,1405
