,filename,levensthein_distance_char,levensthein_distance_words,hamming_distance,wer,cer,wacc,wer_hunt,mer,cil,cip,hits,substitutions,deletions,insertions,Length_reference,Length_prediction
1127,Labe_1555_btv1b86095588_75.xml,19,5,Ø,2.4,1.62,97.59,1.44,1.62,1.7,98.29,1152,1,18,0,1171,1153
1128,Aretius_1-Tim_page_00002.xml,17,16,Ø,9.24,1.47,90.75,8.38,1.46,2.07,97.92,1141,7,7,3,1155,1151
1129,T_M_Daneau_1_Tim_C1_2012902.xml,32,20,Ø,10.92,2.76,89.07,10.92,2.73,3.91,96.08,1139,14,4,14,1157,1167
1130,T_M_Daneau_1_Tim_C2_2012957.xml,12,15,Ø,6.57,0.82,93.42,5.48,0.81,1.22,98.77,1452,6,5,1,1463,1459
1131,Montenay_btv1b8609568n_189.xml,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,335,0,0,0,335,335
1132,desRoches_1585_bpt6k706947_46.xml,1,1,1,0.69,0.12,99.3,0.69,0.12,0.25,99.74,774,1,0,0,775,775
1134,Apothesosis_Poculo_1536-7_Epitaphiorum_ac_tumulorum_libellus_quibus_Des_Erasmi_Roterodami_mors_defletur.pdf_page_23.xml,4,3,Ø,1.52,0.29,98.47,1.52,0.29,0.51,99.48,1345,3,0,1,1348,1349
1135,Labe_1555_btv1b86095588_47.xml,22,7,Ø,3.34,1.86,96.65,2.39,1.86,2.12,97.87,1157,3,18,1,1178,1161
1136,Sceve_1544_btv1b8609581h_74.xml,22,15,Ø,9.03,2.28,90.96,9.03,2.26,3.48,96.51,949,12,0,10,961,971
1137,Montenay_btv1b8609568n_173.xml,2,2,212,3.12,0.58,96.87,3.12,0.58,0.58,99.41,338,0,1,1,339,339
1138,Labe_1555_btv1b86095588_33.xml,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,978,0,0,0,978,978
1139,Tyard_1549_btv1b8617188p_73.xml,8,8,Ø,5.92,1.06,94.07,5.55,1.05,1.45,98.54,749,3,0,5,752,757
1140,Magny_1553_bpt6k8711906g_36.xml,1,1,Ø,0.52,0.09,99.47,0.52,0.09,0.09,99.9,1039,0,0,1,1039,1040
1141,Tyard_1549_btv1b8617188p_19.xml,2,2,Ø,1.94,0.34,98.05,1.94,0.34,0.5,99.49,586,1,0,1,587,588
1142,Labe_1555_btv1b86095588_108.xml,3,2,Ø,1.01,0.26,98.98,1.01,0.26,0.44,99.55,1112,2,0,1,1114,1115
1143,T_M_Daneau_1_Tim_C2_2012976.xml,7,3,Ø,1.35,0.5,98.64,1.35,0.5,0.78,99.21,1390,4,0,3,1394,1397
1144,Labe_1555_btv1b86095588_29.xml,20,6,Ø,2.73,1.78,97.26,1.82,1.78,1.78,98.21,1103,0,18,2,1121,1105
1145,Labe_1555_btv1b86095588_122.xml,6,6,Ø,3.09,0.56,96.9,2.83,0.56,0.85,99.14,1052,3,1,2,1056,1057
1146,Sceve_1544_btv1b8609581h_57.xml,10,11,Ø,6.14,1.02,93.85,5.58,1.02,1.42,98.57,969,4,2,4,975,977
1147,Magny_1553_bpt6k8711906g_18.xml,1,1,Ø,0.56,0.09,99.43,0.56,0.09,0.09,99.9,1022,0,1,0,1023,1022
1148,Labe_1555_btv1b86095588_36.xml,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,1113,0,0,0,1113,1113
1149,Epigrammata_1520_24_e0f06_default.xml,4,2,Ø,1.66,0.52,98.33,1.66,0.52,0.78,99.21,758,2,0,2,760,762
1150,Labe_1555_btv1b86095588_58.xml,1,1,Ø,0.51,0.09,99.48,0.51,0.09,0.09,99.9,1106,0,1,0,1107,1106
1151,Montenay_btv1b8609568n_9.xml,8,5,Ø,3.08,0.88,96.91,3.08,0.88,1.1,98.89,896,2,1,5,899,903
1152,Montenay_btv1b8609568n_129.xml,7,6,Ø,10.52,2.08,89.47,10.52,2.05,2.64,97.35,333,2,0,5,335,340
1153,Sceve_1544_btv1b8609581h_7.xml,5,4,Ø,5.88,1.37,94.11,5.88,1.37,2.46,97.53,359,4,0,1,363,364
1154,T_M_Daneau_1_Tim_C1_2012905.xml,26,16,Ø,10.0,2.42,90.0,9.68,2.39,3.49,96.5,1059,12,3,11,1074,1082
1155,desRoches_1585_bpt6k706947_64.xml,8,9,Ø,5.8,0.91,94.19,5.48,0.91,1.02,98.97,870,1,1,6,872,877
1156,Magny_1553_bpt6k8711906g_42.xml,2,2,Ø,1.11,0.19,98.88,1.11,0.19,0.29,99.7,1016,1,0,1,1017,1018
1158,Montenay_btv1b8609568n_161.xml,1,1,1,1.78,0.3,98.21,1.78,0.3,0.61,99.38,322,1,0,0,323,323
1159,T_M_Daneau_1_Tim_C2_2012986.xml,7,12,Ø,5.08,0.47,94.91,4.02,0.46,0.6,99.39,1486,2,1,4,1489,1492
