,filename,levensthein_distance_char,levensthein_distance_words,hamming_distance,wer,cer,wacc,wer_hunt,mer,cil,cip,hits,substitutions,deletions,insertions,Length_reference,Length_prediction
634,Magny_1553_bpt6k8711906g_41.xml,1,1,1,0.5,0.09,99.5,0.5,0.09,0.18,99.81,1096,1,0,0,1097,1097
635,Guillet_1546_bpt6k3182270_93.xml,1,2,Ø,1.38,0.12,98.61,1.04,0.12,0.12,99.87,832,0,1,0,833,832
636,Megander_Eph_page_010.xml,7,6,Ø,4.79,0.86,95.19,4.39,0.86,1.35,98.64,801,4,1,2,806,807
637,T_M_Daneau_1_Tim_C1_2012925.xml,4,5,Ø,2.2,0.26,97.79,1.76,0.26,0.26,99.73,1486,0,4,0,1490,1486
638,Montenay_btv1b8609568n_151.xml,2,3,Ø,5.17,0.6,94.82,4.31,0.6,0.9,99.09,329,1,1,0,331,330
639,Epigrammata_1520_11_a4d28_default.xml,1,1,Ø,0.88,0.13,99.11,0.88,0.13,0.13,99.86,741,0,1,0,742,741
640,desAutels_1550_bpt6k15272172_32.xml,1,2,Ø,1.38,0.12,98.61,1.04,0.11,0.11,99.88,833,0,0,1,833,834
641,Apothesosis_Poculo_1536-7_Epitaphiorum_ac_tumulorum_libellus_quibus_Des_Erasmi_Roterodami_mors_defletur.pdf_page_19.xml,1,2,Ø,0.9,0.07,99.09,0.67,0.07,0.07,99.92,1408,0,1,0,1409,1408
642,Epigrammata_1520_22_76c53_default.xml,1,2,Ø,1.68,0.12,98.31,1.26,0.12,0.12,99.87,769,0,1,0,770,769
645,Labe_1555_btv1b86095588_87.xml,1,1,1,0.49,0.08,99.5,0.49,0.08,0.17,99.82,1161,1,0,0,1162,1162
646,Apologia_1534_57_1757c_default.xml,12,12,Ø,7.54,1.07,92.45,6.91,1.06,1.24,98.75,1112,2,6,4,1120,1118
647,desAutels_1550_bpt6k15272172_28.xml,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,921,0,0,0,921,921
649,Labe_1555_btv1b86095588_54.xml,7,2,Ø,0.99,0.6,99.0,0.49,0.6,0.6,99.39,1154,0,7,0,1161,1154
650,Guillet_1546_bpt6k3182270_30.xml,3,3,Ø,3.12,0.58,96.87,3.12,0.57,0.57,99.42,516,0,1,2,517,518
651,Apologia_1534_12_787a6_default.xml,13,7,Ø,3.46,0.95,96.53,3.46,0.95,1.03,98.96,1343,1,12,0,1356,1344
652,T_M_Daneau_1_Tim_C2_2012962.xml,3,5,1323,2.11,0.19,97.88,1.69,0.19,0.25,99.74,1536,1,1,1,1538,1538
653,Epigrammata_1520_16_9fded_default.xml,2,3,Ø,2.12,0.21,97.87,1.77,0.21,0.32,99.67,914,1,0,1,915,916
654,Sceve_1544_btv1b8609581h_39.xml,1,1,1,0.98,0.17,99.01,0.98,0.17,0.34,99.65,582,1,0,0,583,583
655,Apologia_1534_31_8e2ee_default.xml,10,13,Ø,6.98,0.77,93.01,5.64,0.77,0.85,99.14,1285,1,7,2,1293,1288
656,Magny_1553_bpt6k8711906g_23.xml,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,862,0,0,0,862,862
657,desAutels_1550_bpt6k15272172_57.xml,2,2,Ø,1.34,0.22,98.65,1.34,0.22,0.34,99.65,872,1,1,0,874,873
658,desAutels_1550_bpt6k15272172_44.xml,1,1,1,0.74,0.13,99.25,0.74,0.13,0.26,99.73,757,1,0,0,758,758
659,Tyard_1549_btv1b8617188p_50.xml,1,1,1,0.79,0.13,99.2,0.79,0.13,0.27,99.72,739,1,0,0,740,740
661,Sceve_1544_btv1b8609581h_41.xml,4,3,Ø,1.74,0.39,98.25,1.74,0.39,0.68,99.31,1018,3,0,1,1021,1022
662,Marquets_1562_bpt6k1521180m_22.xml,8,8,Ø,3.65,0.64,96.34,3.65,0.64,1.04,98.95,1239,5,1,2,1245,1246
663,Apologia_1534_43_0d1bc_default.xml,12,7,Ø,3.64,0.88,96.35,3.64,0.88,0.95,99.04,1343,1,11,0,1355,1344
664,Montenay_btv1b8609568n_39.xml,2,2,2,3.77,0.63,96.22,3.77,0.63,1.25,98.74,315,2,0,0,317,317
665,desRoches_1585_bpt6k706947_68.xml,1,1,1,0.7,0.12,99.29,0.7,0.12,0.25,99.74,788,1,0,0,789,789
666,Epigrammata_1520_3_e7096_default.xml,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,1043,0,0,0,1043,1043
667,Guillet_1546_bpt6k3182270_54.xml,6,6,261,4.87,0.87,95.12,4.87,0.87,0.87,99.12,682,0,3,3,685,685
668,Tyard_1549_btv1b8617188p_84.xml,4,4,Ø,3.22,0.52,96.77,3.22,0.52,0.65,99.34,758,1,0,3,759,762
669,Bucer_Eph_b_190_17c09_default.xml,16,19,Ø,8.52,1.06,91.47,7.84,1.06,1.66,98.33,1484,9,5,2,1498,1495
670,Montenay_btv1b8609568n_6.xml,10,10,Ø,5.02,0.82,94.97,4.77,0.82,1.15,98.84,1200,4,4,2,1208,1206
671,Daneau_1-Tim_319_9ddef_default.xml,3,3,3,1.33,0.19,98.66,1.33,0.19,0.38,99.61,1547,3,0,0,1550,1550
672,Labe_1555_btv1b86095588_130.xml,2,2,97,0.99,0.17,99.0,0.99,0.17,0.17,99.82,1127,0,1,1,1128,1128
673,Daneau_1-Tim_283_3e2b0_default.xml,2,4,Ø,1.7,0.14,98.29,1.28,0.14,0.14,99.85,1391,0,2,0,1393,1391
674,Guillet_1546_bpt6k3182270_100.xml,5,5,Ø,3.59,0.63,96.4,3.59,0.63,0.75,99.24,786,1,1,3,788,790
