,filename,levensthein_distance_char,levensthein_distance_words,hamming_distance,wer,cer,wacc,wer_hunt,mer,cil,cip,hits,substitutions,deletions,insertions,Length_reference,Length_prediction
574,Guillet_1546_bpt6k3182270_93.xml,7,8,Ø,5.55,0.83,94.44,5.2,0.83,1.54,98.45,829,6,1,0,836,835
575,Labe_1555_btv1b86095588_79.xml,24,8,Ø,3.77,2.01,96.22,2.83,2.01,2.18,97.81,1168,2,21,1,1191,1171
576,Labe_1555_btv1b86095588_65.xml,25,7,Ø,3.38,2.12,96.61,2.41,2.11,2.29,97.7,1155,2,21,2,1178,1159
577,Labe_1555_btv1b86095588_87.xml,2,1,2,0.49,0.17,99.5,0.49,0.17,0.34,99.65,1172,2,0,0,1174,1174
578,Magny_1553_bpt6k8711906g_54.xml,2,2,Ø,1.09,0.18,98.9,1.09,0.18,0.27,99.72,1090,1,1,0,1092,1091
579,Tyard_1549_btv1b8617188p_14.xml,6,3,Ø,2.43,0.82,97.56,2.43,0.81,1.22,98.77,726,3,0,3,729,732
580,Apologia_1534_82_24d8f_default.xml,17,20,Ø,10.92,1.43,89.07,9.56,1.42,2.42,97.57,1172,12,4,1,1188,1185
581,Guillet_1546_bpt6k3182270_54.xml,17,13,Ø,10.56,2.45,89.43,10.56,2.43,3.84,96.15,682,10,1,6,693,698
582,desAutels_1550_bpt6k15272172_30.xml,4,5,89,3.37,0.43,96.62,3.04,0.43,0.65,99.34,907,2,1,1,910,910
583,Magny_1553_bpt6k8711906g_22.xml,3,3,Ø,1.75,0.32,98.24,1.46,0.32,0.54,99.45,919,2,1,0,922,921
584,Bucer_Eph_b_90_fee98_default.xml,70,50,Ø,24.75,5.21,75.24,22.77,5.18,8.54,91.45,1281,47,15,8,1343,1336
