,filename,levensthein_distance_char,levensthein_distance_words,hamming_distance,wer,cer,wacc,wer_hunt,mer,cil,cip,hits,substitutions,deletions,insertions,Length_reference,Length_prediction
106,T_M_Daneau_1_Tim_C1_2012931.xml,4,3,Ø,1.22,0.26,98.77,1.22,0.26,0.46,99.53,1503,3,0,1,1506,1507
108,T_M_Daneau_1_Tim_C2_2012952.xml,9,9,629,3.94,0.6,96.05,3.5,0.6,0.8,99.19,1480,3,3,3,1486,1486
109,T_M_Daneau_1_Tim_C1_2012920.xml,22,15,Ø,6.88,1.57,93.11,6.42,1.56,2.41,97.58,1382,12,3,7,1397,1401
110,T_M_Daneau_1_Tim_C1_2012889.xml,24,12,Ø,7.18,2.16,92.81,6.88,2.15,3.13,96.86,1090,11,6,7,1107,1108
111,T_M_Daneau_1_Tim_C1_2012902.xml,32,20,Ø,10.92,2.76,89.07,10.92,2.73,3.91,96.08,1139,14,4,14,1157,1167
112,T_M_Daneau_1_Tim_C2_2012957.xml,12,15,Ø,6.57,0.82,93.42,5.48,0.81,1.22,98.77,1452,6,5,1,1463,1459
113,T_M_Daneau_1_Tim_C2_2012976.xml,7,3,Ø,1.35,0.5,98.64,1.35,0.5,0.78,99.21,1390,4,0,3,1394,1397
114,T_M_Daneau_1_Tim_C1_2012905.xml,26,16,Ø,10.0,2.42,90.0,9.68,2.39,3.49,96.5,1059,12,3,11,1074,1082
115,T_M_Daneau_1_Tim_C2_2012986.xml,7,12,Ø,5.08,0.47,94.91,4.02,0.46,0.6,99.39,1486,2,1,4,1489,1492
116,T_M_Daneau_1_Tim_C2_2012951.xml,5,8,Ø,3.58,0.33,96.41,2.91,0.33,0.47,99.52,1474,2,3,0,1479,1476
117,T_M_Daneau_1_Tim_C1_2012924.xml,5,4,Ø,1.83,0.35,98.16,1.83,0.35,0.49,99.5,1404,2,3,0,1409,1406
118,T_M_Daneau_1_Tim_C1_2012926.xml,3,3,399,1.38,0.2,98.61,1.15,0.2,0.26,99.73,1493,1,1,1,1495,1495
119,T_M_Daneau_1_Tim_C1_2012885.xml,8,5,Ø,6.75,1.64,93.24,6.75,1.64,2.65,97.34,479,5,1,2,485,486
120,T_M_Daneau_1_Tim_C1_2012921.xml,33,15,Ø,7.35,2.39,92.64,6.61,2.37,3.5,96.49,1359,16,1,16,1376,1391
121,T_M_Daneau_1_Tim_C1_2012944.xml,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,1454,0,0,0,1454,1454
122,T_M_Daneau_1_Tim_C1_2012908.xml,13,8,Ø,11.76,2.76,88.23,11.76,2.72,3.96,96.03,464,6,1,6,471,476
123,T_M_Daneau_1_Tim_C1_2012918.xml,9,5,Ø,3.67,0.98,96.32,3.3,0.97,1.4,98.59,913,4,0,5,917,922
124,T_M_Daneau_1_Tim_C2_2013002.xml,7,3,Ø,1.27,0.45,98.72,1.27,0.45,0.64,99.35,1548,3,1,3,1552,1554
125,T_M_Daneau_1_Tim_C2_2012960.xml,9,8,Ø,3.55,0.6,96.44,3.33,0.6,0.87,99.12,1471,4,2,3,1477,1478
126,Daneau_1-Tim_495_2893e_default.xml,22,14,Ø,6.48,1.59,93.51,5.78,1.58,2.29,97.7,1368,10,4,8,1382,1386
127,T_M_Daneau_1_Tim_C2_2012977.xml,6,5,Ø,2.29,0.44,97.7,2.29,0.44,0.66,99.33,1337,3,2,1,1342,1341
128,T_M_Daneau_1_Tim_C1_2012939.xml,8,7,Ø,3.93,0.69,96.06,3.65,0.69,1.12,98.87,1149,5,1,2,1155,1156
129,T_M_Daneau_1_Tim_C1_2012948.xml,3,6,Ø,2.84,0.21,97.15,2.13,0.21,0.21,99.78,1386,0,3,0,1389,1386
