,filename,levensthein_distance_char,levensthein_distance_words,hamming_distance,wer,cer,wacc,wer_hunt,mer,cil,cip,hits,substitutions,deletions,insertions,Length_reference,Length_prediction
76,2012921.xml,80,23,Ø,11.27,5.81,88.72,10.04,5.77,10.37,89.62,1305,67,4,9,1376,1381
77,2012895.xml,59,11,Ø,6.5,5.27,93.49,5.91,5.26,9.84,90.15,1062,54,2,3,1118,1119
78,319_9ddef_default.xml,4,5,1000,2.36,0.26,97.63,2.13,0.26,0.4,99.59,1492,2,1,1,1495,1495
79,2012942.xml,36,17,Ø,7.29,2.4,92.7,6.43,2.39,4.23,95.76,1464,28,6,2,1498,1494
80,2012981.xml,13,16,Ø,7.4,0.87,92.59,6.25,0.87,1.0,98.99,1480,2,8,3,1490,1485
81,2012968.xml,25,16,Ø,7.72,1.82,92.27,7.0,1.82,3.05,96.94,1345,17,5,3,1367,1365
82,2012956.xml,23,16,Ø,6.72,1.56,93.27,6.3,1.56,2.64,97.35,1446,16,4,3,1466,1465
83,2012923.xml,15,12,Ø,5.12,0.98,94.87,4.7,0.98,1.64,98.35,1503,10,4,1,1517,1514
84,2012913.xml,12,12,706,9.83,1.56,90.16,9.01,1.55,2.33,97.66,758,6,3,3,767,767
85,2012929.xml,11,12,Ø,6.45,0.92,93.54,5.1,0.92,1.33,98.66,1183,5,2,4,1190,1192
86,2012885.xml,18,13,Ø,17.56,3.71,82.43,15.54,3.68,5.88,94.11,471,11,3,4,485,486
87,2012887.xml,16,12,Ø,9.67,1.95,90.32,8.87,1.94,2.91,97.08,805,8,7,1,820,814
88,2012953.xml,8,8,713,3.53,0.55,96.46,3.53,0.55,0.96,99.03,1443,6,1,1,1450,1450
89,2012920.xml,32,24,Ø,11.0,2.29,88.99,9.63,2.28,3.69,96.3,1370,20,7,5,1397,1395
90,2012984.xml,21,29,Ø,12.94,1.38,87.05,10.26,1.37,1.82,98.17,1509,7,1,13,1517,1529
91,2012960.xml,27,24,Ø,10.66,1.82,89.33,10.22,1.82,2.89,97.1,1455,16,6,5,1477,1476
